PeakID	Annotation
1-6591	enhancer
1-47	enhancer
1-1274	enhancer
1-1716	enhancer
1-4358	enhancer
1-4302	enhancer
1-1433	enhancer
1-1434	enhancer
1-6553	enhancer
1-5165	enhancer
1-1435	enhancer
1-3493	enhancer
1-1673	enhancer
1-6021	enhancer
1-3149	enhancer
1-517	enhancer
1-5475	enhancer
1-5571	enhancer
1-1672	enhancer
1-5476	enhancer
1-7863	enhancer
1-1647	enhancer
1-5218	enhancer
1-7032	enhancer
1-257	enhancer
1-822	enhancer
1-5082	enhancer
1-921	enhancer
1-56	enhancer
1-7357	enhancer
1-142	enhancer
1-578	enhancer
1-7358	enhancer
1-4869	enhancer
1-6308	enhancer
1-3500	enhancer
1-6307	enhancer
1-8205	enhancer
1-6802	enhancer
1-4523	enhancer
1-7106	enhancer
1-2050	enhancer
1-2575	enhancer
1-8319	enhancer
1-5251	enhancer
1-598	enhancer
1-6418	enhancer
1-6419	enhancer
1-4148	enhancer
1-2735	enhancer
1-721	enhancer
1-728	enhancer
1-2088	enhancer
1-6792	enhancer
1-2031	enhancer
1-8073	enhancer
1-6926	enhancer
1-1222	promoter
1-8060	enhancer
1-154	enhancer
1-5266	enhancer
1-153	enhancer
1-6170	enhancer
1-152	enhancer
1-1039	enhancer
1-1040	enhancer
1-1862	enhancer
1-4853	enhancer
1-6155	enhancer
1-1160	enhancer
1-5685	enhancer
1-2569	enhancer
1-7033	enhancer
1-361	enhancer
1-1897	enhancer
1-1101	enhancer
1-5219	enhancer
1-438	enhancer
1-5802	enhancer
1-5220	enhancer
1-6499	enhancer
1-2102	enhancer
1-595	enhancer
1-5191	enhancer
1-6369	enhancer
1-1936	enhancer
1-4472	enhancer
1-242	enhancer
1-4471	enhancer
1-1809	enhancer
1-4473	enhancer
1-6195	enhancer
1-2491	enhancer
1-6196	enhancer
1-5537	enhancer
1-2749	enhancer
1-760	enhancer
1-759	enhancer
1-758	enhancer
1-6872	enhancer
1-751	enhancer
1-4464	enhancer
1-7051	enhancer
1-1547	enhancer
1-263	enhancer
1-6453	enhancer
1-7040	enhancer
1-3975	enhancer
1-5725	enhancer
1-117	enhancer
1-1416	enhancer
1-1417	enhancer
1-7127	enhancer
1-5726	enhancer
1-7493	enhancer
1-4259	enhancer
1-2673	enhancer
1-8266	enhancer
1-7194	enhancer
1-5518	enhancer
1-798	enhancer
1-565	enhancer
1-4225	enhancer
1-5555	enhancer
1-6649	enhancer
1-6158	enhancer
1-4188	enhancer
1-2826	enhancer
1-2825	enhancer
1-4948	enhancer
1-7737	enhancer
1-4243	enhancer
1-8065	enhancer
1-3703	enhancer
1-7738	enhancer
1-8195	enhancer
1-4947	enhancer
1-2155	enhancer
1-7034	enhancer
1-2156	enhancer
1-7973	enhancer
1-1402	enhancer
1-7974	enhancer
1-2408	enhancer
1-1962	enhancer
1-3184	enhancer
1-189	enhancer
1-1657	enhancer
1-1725	enhancer
1-1183	enhancer
1-4436	enhancer
1-7318	enhancer
1-7072	enhancer
1-2642	enhancer
1-2643	enhancer
1-268	enhancer
1-4075	enhancer
1-6831	enhancer
1-4664	enhancer
1-7460	enhancer
1-4761	enhancer
1-6421	enhancer
1-3657	enhancer
1-7362	enhancer
1-4760	enhancer
1-2053	enhancer
1-475	enhancer
1-2780	enhancer
1-2779	enhancer
1-618	enhancer
1-3909	enhancer
1-2915	enhancer
1-7101	enhancer
1-1863	enhancer
1-955	enhancer
1-956	enhancer
1-1774	enhancer
1-6866	enhancer
1-7179	enhancer
1-7100	enhancer
1-6590	enhancer
1-7458	enhancer
1-3260	enhancer
1-5834	enhancer
1-4935	enhancer
1-17	enhancer
1-3259	enhancer
1-810	enhancer
1-3945	enhancer
1-3845	enhancer
1-2127	enhancer
1-2995	enhancer
1-6847	enhancer
1-6763	enhancer
1-1851	enhancer
1-3676	enhancer
1-3400	promoter
1-1999	enhancer
1-2929	promoter
1-4727	enhancer
