PeakID	Annotation
1-62566	enhancer
1-78183	enhancer
1-69159	promoter
1-61061	enhancer
1-21973	promoter
1-16985	enhancer
1-21194	enhancer
1-30397	enhancer
1-13244	enhancer
1-98782	enhancer
1-98781	enhancer
1-105530	enhancer
1-106655	enhancer
1-14132	enhancer
1-104380	enhancer
1-108813	enhancer
1-96593	enhancer
1-98333	enhancer
1-27705	promoter
1-8377	enhancer
1-88370	enhancer
1-71398	enhancer
1-13346	enhancer
1-79028	enhancer
1-19873	enhancer
1-21889	enhancer
1-13243	enhancer
1-78591	enhancer
1-30418	enhancer
1-16986	enhancer
1-62562	enhancer
1-62561	enhancer
1-1623	enhancer
1-78180	enhancer
1-39793	enhancer
1-98784	enhancer
1-67673	enhancer
1-80545	promoter
1-8594	enhancer
1-109730	enhancer
1-35367	enhancer
1-13259	enhancer
1-98394	enhancer
1-1529	enhancer
1-4712	enhancer
1-91583	enhancer
1-47006	enhancer
1-65071	enhancer
1-64445	enhancer
1-5676	enhancer
1-13610	enhancer
1-22728	enhancer
1-18696	enhancer
1-91584	enhancer
1-927	enhancer
1-101138	enhancer
1-23768	enhancer
1-48430	promoter
1-20349	enhancer
1-82951	enhancer
1-82950	enhancer
1-81058	enhancer
1-22727	enhancer
1-44679	enhancer
1-81746	enhancer
1-9606	enhancer
1-78952	enhancer
1-77418	enhancer
1-65072	enhancer
1-54615	enhancer
1-79659	enhancer
1-106783	enhancer
1-44565	enhancer
1-48429	promoter
1-36368	enhancer
1-65168	enhancer
1-91585	enhancer
1-43274	enhancer
1-80544	promoter
1-25749	enhancer
1-26223	enhancer
1-102012	enhancer
1-54614	enhancer
1-98395	enhancer
1-48690	enhancer
1-1298	enhancer
1-65167	enhancer
1-73841	enhancer
1-61809	enhancer
1-35368	enhancer
1-61808	enhancer
1-64013	enhancer
1-76739	enhancer
1-36369	enhancer
1-61542	enhancer
1-31293	enhancer
1-100891	enhancer
1-21261	enhancer
1-34523	enhancer
1-33864	enhancer
1-74087	enhancer
1-104324	enhancer
1-100892	enhancer
1-61409	enhancer
1-104323	enhancer
1-31250	enhancer
1-29605	enhancer
1-78034	enhancer
1-36257	enhancer
1-15069	enhancer
1-26263	enhancer
1-56508	enhancer
1-61408	enhancer
1-21262	enhancer
1-104325	enhancer
1-107029	enhancer
1-88004	enhancer
1-4093	enhancer
1-56537	enhancer
1-79347	enhancer
1-71309	enhancer
1-56538	enhancer
1-65526	enhancer
1-78035	enhancer
1-26080	enhancer
1-72267	enhancer
1-65219	enhancer
1-26081	enhancer
1-79346	enhancer
1-92971	enhancer
1-21265	enhancer
1-70672	enhancer
1-103291	enhancer
1-12570	enhancer
1-21264	enhancer
1-94417	enhancer
1-107028	enhancer
1-26079	enhancer
1-94911	enhancer
1-15070	enhancer
1-4094	enhancer
1-79348	enhancer
1-26082	enhancer
1-110184	enhancer
1-81711	enhancer
1-103290	enhancer
1-37172	enhancer
1-23802	enhancer
1-72266	enhancer
1-684	enhancer
1-87053	promoter
1-685	enhancer
1-78033	enhancer
1-79343	enhancer
1-9450	enhancer
1-104326	enhancer
1-27167	promoter
1-88321	enhancer
1-101748	enhancer
1-38729	enhancer
1-65220	enhancer
1-66576	enhancer
1-34524	enhancer
1-44502	enhancer
1-28575	enhancer
1-109944	promoter
1-21263	enhancer
1-65218	enhancer
1-65527	enhancer
1-23923	enhancer
1-30837	enhancer
1-67130	enhancer
1-37182	enhancer
1-103289	enhancer
1-47163	enhancer
1-89931	enhancer
1-85303	enhancer
1-25209	enhancer
1-71503	promoter
1-66302	promoter
1-11374	enhancer
1-30838	enhancer
1-25208	enhancer
1-51480	enhancer
1-78389	enhancer
1-67128	enhancer
1-29548	enhancer
1-77543	enhancer
1-89930	enhancer
1-13456	enhancer
1-97573	enhancer
1-93030	enhancer
1-45852	promoter
1-87660	promoter
1-85302	enhancer
1-56190	promoter
1-6348	enhancer
1-78390	enhancer
1-78497	enhancer
1-51481	enhancer
1-94902	enhancer
1-46860	promoter
1-6349	enhancer
1-48680	enhancer
1-108437	enhancer
1-54337	enhancer
1-33253	enhancer
1-67022	enhancer
1-56188	promoter
1-54336	enhancer
1-66301	promoter
1-227	enhancer
1-13147	enhancer
1-74368	enhancer
1-23922	enhancer
1-97572	enhancer
1-55426	enhancer
1-94903	enhancer
1-60388	enhancer
1-78989	enhancer
1-50384	enhancer
1-72956	enhancer
1-38938	promoter
1-72955	enhancer
1-35814	enhancer
1-55425	enhancer
1-65880	enhancer
1-26924	enhancer
1-110097	enhancer
1-11373	enhancer
1-74367	enhancer
1-33254	enhancer
1-29549	enhancer
1-67129	enhancer
1-64508	enhancer
1-2992	enhancer
1-49794	enhancer
1-3016	enhancer
1-96887	enhancer
1-89546	enhancer
1-102006	enhancer
1-69646	enhancer
1-71317	enhancer
1-7524	enhancer
1-43995	enhancer
1-106436	enhancer
1-46910	enhancer
1-47424	enhancer
1-8262	enhancer
1-43994	enhancer
1-13869	enhancer
1-26358	enhancer
1-48248	promoter
1-82096	enhancer
1-54591	enhancer
1-96446	enhancer
1-3015	enhancer
1-46909	enhancer
1-90144	enhancer
1-7521	enhancer
1-35716	enhancer
1-72719	enhancer
1-73942	enhancer
1-106414	enhancer
1-40328	enhancer
1-48252	promoter
1-93106	enhancer
1-12202	enhancer
1-102005	enhancer
1-38655	enhancer
1-22327	enhancer
1-17478	enhancer
1-104703	enhancer
1-96888	enhancer
1-106951	enhancer
1-282	enhancer
1-47917	enhancer
1-48251	promoter
1-17477	enhancer
1-26357	enhancer
1-5677	enhancer
1-54997	enhancer
1-25479	promoter
1-34113	enhancer
1-65546	enhancer
1-40329	enhancer
1-7522	enhancer
1-35715	enhancer
1-54590	enhancer
1-19136	enhancer
1-82095	enhancer
1-35717	enhancer
1-5678	enhancer
1-18734	promoter
1-7523	enhancer
1-33701	enhancer
1-34114	enhancer
1-79823	enhancer
1-74582	enhancer
1-24243	enhancer
1-83861	enhancer
1-16690	enhancer
1-25745	enhancer
1-75080	enhancer
1-99285	enhancer
1-110876	enhancer
1-110877	enhancer
1-89051	enhancer
1-67776	enhancer
1-83862	enhancer
1-43306	enhancer
1-104204	enhancer
1-75082	enhancer
1-25746	enhancer
1-69720	enhancer
1-108922	enhancer
1-25744	enhancer
1-26608	enhancer
1-75081	enhancer
1-110776	enhancer
1-34807	promoter
1-1524	enhancer
1-18486	enhancer
1-46768	enhancer
1-83734	enhancer
1-15066	enhancer
1-46769	enhancer
1-89052	enhancer
1-74897	enhancer
1-93969	enhancer
1-37430	enhancer
1-42210	enhancer
1-110777	enhancer
1-43305	enhancer
1-1525	enhancer
1-43721	enhancer
1-69719	enhancer
1-24123	enhancer
1-42208	enhancer
1-72232	enhancer
1-24244	enhancer
1-42211	enhancer
1-69666	enhancer
1-31022	enhancer
1-16376	enhancer
1-89628	enhancer
1-1523	enhancer
1-99286	enhancer
1-14290	enhancer
1-18485	enhancer
1-57035	enhancer
1-37994	enhancer
1-57200	enhancer
1-16377	enhancer
1-104587	enhancer
1-48086	enhancer
1-74896	enhancer
1-69637	enhancer
1-9223	enhancer
1-106805	enhancer
1-42209	enhancer
1-100298	enhancer
1-27125	enhancer
1-67777	enhancer
1-26607	enhancer
1-81453	enhancer
1-106072	enhancer
1-40968	enhancer
1-30908	promoter
1-51416	enhancer
1-40231	enhancer
1-63744	enhancer
1-39690	enhancer
1-93916	enhancer
1-99382	enhancer
1-39691	enhancer
1-72298	enhancer
1-99017	promoter
1-19520	enhancer
1-37253	enhancer
1-29070	enhancer
1-89262	enhancer
1-19521	enhancer
1-110267	enhancer
1-30906	promoter
1-43664	enhancer
1-94847	enhancer
1-94244	enhancer
1-28226	enhancer
1-68122	enhancer
1-38489	enhancer
1-64162	enhancer
1-99381	enhancer
1-64490	enhancer
1-28227	enhancer
1-71348	enhancer
1-99380	enhancer
1-99018	promoter
1-110947	enhancer
1-16239	enhancer
1-63062	enhancer
1-60805	enhancer
1-106652	enhancer
1-43663	enhancer
1-48857	enhancer
1-8535	enhancer
1-99602	enhancer
1-64163	enhancer
1-84029	enhancer
1-22757	enhancer
1-103407	enhancer
1-40230	enhancer
1-30909	promoter
1-1027	promoter
1-99601	enhancer
1-63745	enhancer
1-51415	enhancer
1-67471	enhancer
1-24259	enhancer
1-56405	promoter
1-103151	enhancer
1-60804	enhancer
1-90823	enhancer
1-30907	promoter
1-71350	enhancer
1-16240	enhancer
1-71349	enhancer
1-38318	enhancer
1-86370	enhancer
1-13415	enhancer
1-97107	enhancer
1-56406	promoter
1-36268	enhancer
1-29071	enhancer
1-36267	enhancer
1-68028	promoter
1-34135	enhancer
1-24260	enhancer
1-49700	enhancer
1-26857	enhancer
1-19519	enhancer
1-47987	enhancer
1-103192	enhancer
1-65733	enhancer
1-7968	enhancer
1-4254	enhancer
1-13414	enhancer
1-103406	enhancer
1-58456	enhancer
1-36025	enhancer
1-74336	enhancer
1-37252	enhancer
1-37254	enhancer
1-59476	enhancer
1-67452	enhancer
1-86035	enhancer
1-72761	enhancer
1-11566	enhancer
1-91869	enhancer
1-20727	enhancer
1-82059	enhancer
1-91870	enhancer
1-58823	enhancer
1-88101	enhancer
1-97145	enhancer
1-63568	enhancer
1-10578	enhancer
1-11565	enhancer
1-67450	enhancer
1-67451	enhancer
1-97146	enhancer
1-59478	enhancer
1-11158	enhancer
1-110346	enhancer
1-90690	enhancer
1-12779	enhancer
1-34285	enhancer
1-59477	enhancer
1-90751	enhancer
1-58824	enhancer
1-14623	enhancer
1-11159	enhancer
1-89273	enhancer
1-96327	enhancer
1-35575	enhancer
1-22102	enhancer
1-939	enhancer
1-110347	enhancer
1-96411	enhancer
1-25108	enhancer
1-12853	enhancer
1-59479	enhancer
1-71859	enhancer
1-106392	enhancer
1-82060	enhancer
1-11160	enhancer
1-103296	enhancer
1-97751	promoter
1-34046	enhancer
1-65408	enhancer
1-11563	enhancer
1-940	enhancer
1-14624	enhancer
1-50110	enhancer
1-86034	enhancer
1-101766	enhancer
1-88100	enhancer
1-97144	enhancer
1-96326	enhancer
1-75103	enhancer
1-98753	enhancer
1-41876	enhancer
1-109813	promoter
1-2173	enhancer
1-20728	enhancer
1-11564	enhancer
1-100577	enhancer
1-34284	enhancer
1-50111	enhancer
1-12854	enhancer
1-101767	enhancer
1-2174	enhancer
1-45893	enhancer
1-24005	enhancer
1-40543	enhancer
1-91522	enhancer
1-83249	enhancer
1-45892	enhancer
1-51792	enhancer
1-105107	enhancer
1-71921	enhancer
1-80275	enhancer
1-60537	enhancer
1-77174	enhancer
1-51432	enhancer
1-77173	enhancer
1-89414	enhancer
1-31783	enhancer
1-106571	enhancer
1-13330	enhancer
1-54930	enhancer
1-77732	promoter
1-85883	enhancer
1-21033	enhancer
1-25764	enhancer
1-25765	enhancer
1-30403	enhancer
1-30402	enhancer
1-67592	promoter
1-51431	enhancer
1-36572	enhancer
1-5562	enhancer
1-37805	promoter
1-3291	enhancer
1-28639	enhancer
1-97434	enhancer
1-82557	enhancer
1-108015	enhancer
1-91272	enhancer
1-106572	enhancer
1-3289	enhancer
1-25503	enhancer
1-89171	enhancer
1-19646	promoter
1-2668	enhancer
1-71920	enhancer
1-89172	enhancer
1-77176	enhancer
1-21031	enhancer
1-54931	enhancer
1-21032	enhancer
1-20095	enhancer
1-60538	enhancer
1-88857	enhancer
1-28638	enhancer
1-31782	enhancer
1-89415	enhancer
1-88858	enhancer
1-19643	promoter
1-3290	enhancer
1-77175	enhancer
1-60536	enhancer
1-20094	enhancer
1-19644	promoter
1-84179	promoter
1-19645	promoter
1-81301	enhancer
1-105108	enhancer
1-62814	enhancer
1-74641	enhancer
1-65422	enhancer
1-65421	enhancer
1-88779	enhancer
1-90744	enhancer
1-100273	enhancer
1-8959	enhancer
1-49238	enhancer
1-63559	enhancer
1-6743	enhancer
1-7468	enhancer
1-10636	enhancer
1-223	enhancer
1-7207	enhancer
1-74643	enhancer
1-43841	enhancer
1-7469	enhancer
1-93471	enhancer
1-81014	enhancer
1-47494	enhancer
1-104348	enhancer
1-71075	enhancer
1-41533	enhancer
1-14038	enhancer
1-92278	enhancer
1-50908	enhancer
1-41532	enhancer
1-76194	enhancer
1-10635	enhancer
1-13050	enhancer
1-7882	enhancer
1-77025	enhancer
1-46899	enhancer
1-90381	enhancer
1-50906	enhancer
1-70141	enhancer
1-100272	enhancer
1-18506	enhancer
1-88470	promoter
1-98194	enhancer
1-74642	enhancer
1-57440	enhancer
1-88780	enhancer
1-93681	promoter
1-81727	enhancer
1-21448	enhancer
1-43842	enhancer
1-65420	enhancer
1-43535	enhancer
1-68409	enhancer
1-10637	enhancer
1-100270	enhancer
1-6744	enhancer
1-79265	promoter
1-98193	enhancer
1-100271	enhancer
1-72920	enhancer
1-304	enhancer
1-25164	enhancer
1-48487	enhancer
1-4649	promoter
1-25665	enhancer
1-52457	enhancer
1-25166	enhancer
1-72000	enhancer
1-52459	enhancer
1-52458	enhancer
1-97401	enhancer
1-54026	enhancer
1-23822	promoter
1-77302	enhancer
1-40044	enhancer
1-97084	enhancer
1-69530	enhancer
1-107284	enhancer
1-52460	enhancer
1-97083	enhancer
1-77680	enhancer
1-41774	enhancer
1-46478	enhancer
1-75181	enhancer
1-31392	enhancer
1-56276	enhancer
1-75179	enhancer
1-41773	enhancer
1-23819	promoter
1-11879	enhancer
1-103019	enhancer
1-90835	enhancer
1-75178	enhancer
1-303	enhancer
1-305	enhancer
1-103608	enhancer
1-73354	enhancer
1-25054	enhancer
1-41898	enhancer
1-72001	enhancer
1-11878	enhancer
1-57610	enhancer
1-47229	enhancer
1-103607	enhancer
1-11183	enhancer
1-77347	enhancer
1-50383	enhancer
1-60954	enhancer
1-25055	enhancer
1-15255	enhancer
1-35822	enhancer
1-40939	promoter
1-25056	enhancer
1-25165	enhancer
1-54025	enhancer
1-12811	enhancer
1-38663	promoter
1-49240	enhancer
1-1008	enhancer
1-72052	promoter
1-75180	enhancer
1-72002	enhancer
1-75177	enhancer
1-77301	enhancer
1-77681	enhancer
1-40043	enhancer
1-40940	promoter
1-103609	enhancer
1-49239	enhancer
1-96525	enhancer
1-93454	enhancer
1-7448	enhancer
1-44647	enhancer
1-93455	enhancer
1-99425	enhancer
1-85296	enhancer
1-90014	enhancer
1-71886	enhancer
1-42514	promoter
1-90016	enhancer
1-89117	enhancer
1-98924	enhancer
1-44646	enhancer
1-35351	enhancer
1-99695	enhancer
1-50185	promoter
1-90831	enhancer
1-359	enhancer
1-3459	enhancer
1-90017	enhancer
1-72290	enhancer
1-39157	enhancer
1-51414	enhancer
1-39156	enhancer
1-3460	enhancer
1-22038	enhancer
1-98446	enhancer
1-7449	enhancer
1-86587	enhancer
1-54925	enhancer
1-35350	enhancer
1-54503	promoter
1-89626	enhancer
1-15885	enhancer
1-85297	enhancer
1-100630	enhancer
1-56337	enhancer
1-54505	promoter
1-59171	enhancer
1-86588	enhancer
1-25848	enhancer
1-25976	enhancer
1-80729	enhancer
1-97143	enhancer
1-9705	enhancer
1-100631	enhancer
1-29659	enhancer
1-63272	enhancer
1-39155	enhancer
1-48206	enhancer
1-44027	enhancer
1-17359	enhancer
1-4215	enhancer
1-14578	enhancer
1-80730	enhancer
1-88836	enhancer
1-89625	enhancer
1-360	enhancer
1-89627	enhancer
1-44063	promoter
1-44064	promoter
1-13589	enhancer
1-90015	enhancer
1-110194	promoter
1-29658	enhancer
1-44028	enhancer
1-59172	enhancer
1-110192	promoter
1-48205	enhancer
1-341	enhancer
1-54506	promoter
1-14741	enhancer
1-72778	enhancer
1-106672	promoter
1-53338	enhancer
1-79536	enhancer
1-37464	enhancer
1-80079	enhancer
1-10819	enhancer
1-35199	enhancer
1-14374	promoter
1-1231	enhancer
1-79535	enhancer
1-17096	enhancer
1-18724	enhancer
1-35981	promoter
1-76420	enhancer
1-76419	enhancer
1-60859	enhancer
1-56191	enhancer
1-13199	enhancer
1-53334	enhancer
1-56192	enhancer
1-24895	enhancer
1-76627	enhancer
1-66687	enhancer
1-79578	enhancer
1-91383	enhancer
1-53337	enhancer
1-74751	enhancer
1-56053	enhancer
1-17040	enhancer
1-82508	enhancer
1-37721	enhancer
1-67406	enhancer
1-53336	enhancer
1-4140	enhancer
1-56054	enhancer
1-11421	enhancer
1-5590	enhancer
1-82268	enhancer
1-91418	enhancer
1-50754	enhancer
1-6949	enhancer
1-66686	enhancer
1-53335	enhancer
1-47431	enhancer
1-79537	enhancer
1-6950	enhancer
1-37722	enhancer
1-10818	enhancer
1-86561	enhancer
1-4142	enhancer
1-55695	enhancer
1-4141	enhancer
1-93457	enhancer
1-99398	enhancer
1-13200	enhancer
1-63141	enhancer
1-1789	promoter
1-53339	enhancer
1-66688	enhancer
1-80912	enhancer
1-42587	enhancer
1-106053	enhancer
1-74752	enhancer
1-90185	enhancer
1-14375	promoter
1-14376	promoter
1-2277	enhancer
1-50755	enhancer
1-18577	enhancer
1-65703	enhancer
1-82580	enhancer
1-51124	enhancer
1-6951	enhancer
1-55694	enhancer
1-84291	enhancer
1-79579	enhancer
1-42588	enhancer
1-72779	enhancer
1-16839	enhancer
1-44592	enhancer
1-102577	enhancer
1-15487	enhancer
1-10922	enhancer
1-101882	enhancer
1-72262	enhancer
1-38806	enhancer
1-89735	enhancer
1-38804	enhancer
1-18660	enhancer
1-46173	enhancer
1-33130	enhancer
1-107187	enhancer
1-70391	enhancer
1-24481	enhancer
1-74913	promoter
1-44594	enhancer
1-70390	enhancer
1-12284	enhancer
1-70836	enhancer
1-64547	promoter
1-54308	enhancer
1-8668	enhancer
1-105543	enhancer
1-11274	enhancer
1-12283	enhancer
1-4352	enhancer
1-38805	enhancer
1-58601	enhancer
1-65756	enhancer
1-35928	enhancer
1-11275	enhancer
1-83202	enhancer
1-109671	enhancer
1-65755	enhancer
1-106634	enhancer
1-24480	enhancer
1-70873	enhancer
1-8667	enhancer
1-44593	enhancer
1-78972	promoter
1-2692	enhancer
1-64911	enhancer
1-3303	enhancer
1-5122	promoter
1-4351	enhancer
1-13189	enhancer
1-47532	enhancer
1-33131	enhancer
1-10923	enhancer
1-102576	enhancer
1-11691	enhancer
1-64058	enhancer
1-70392	enhancer
1-18661	enhancer
1-100466	enhancer
1-1607	enhancer
1-35927	enhancer
1-101881	enhancer
1-74761	enhancer
1-107629	enhancer
1-74279	enhancer
1-97964	enhancer
1-76110	enhancer
1-59331	enhancer
1-19401	enhancer
1-85159	promoter
1-56233	enhancer
1-4084	enhancer
1-59333	enhancer
1-54031	enhancer
1-70352	enhancer
1-59332	enhancer
1-60312	promoter
1-95478	promoter
1-73543	enhancer
1-80936	enhancer
1-59843	enhancer
1-45128	enhancer
1-64089	enhancer
1-20913	enhancer
1-23300	enhancer
1-32933	enhancer
1-56589	enhancer
1-20914	enhancer
1-105666	promoter
1-26704	enhancer
1-84528	enhancer
1-28727	enhancer
1-14636	enhancer
1-88149	enhancer
1-20916	enhancer
1-20915	enhancer
1-73786	enhancer
1-77102	promoter
1-30020	enhancer
1-40660	enhancer
1-54030	enhancer
1-75417	enhancer
1-4160	enhancer
1-28729	enhancer
1-64090	enhancer
1-89253	enhancer
1-106520	enhancer
1-24966	enhancer
1-88151	enhancer
1-105386	promoter
1-103182	enhancer
1-26705	enhancer
1-99407	enhancer
1-56588	enhancer
1-77792	enhancer
1-84527	enhancer
1-73544	enhancer
1-33029	enhancer
1-34861	enhancer
1-83648	enhancer
1-8059	enhancer
1-26703	enhancer
1-60313	promoter
1-88150	enhancer
1-4161	enhancer
1-85160	promoter
1-10934	enhancer
1-40661	enhancer
1-24965	enhancer
1-97597	enhancer
1-45129	enhancer
1-10935	enhancer
1-28728	enhancer
1-19402	enhancer
1-28281	enhancer
1-89254	enhancer
1-41058	promoter
1-93963	enhancer
1-86020	promoter
1-42823	enhancer
1-78442	enhancer
1-41062	promoter
1-43980	enhancer
1-45888	enhancer
1-44058	enhancer
1-97623	enhancer
1-93965	enhancer
1-75047	enhancer
1-9956	enhancer
1-4951	enhancer
1-16457	enhancer
1-86021	promoter
1-107707	enhancer
1-90951	enhancer
1-83006	enhancer
1-79222	enhancer
1-43979	enhancer
1-11823	enhancer
1-62532	enhancer
1-101123	enhancer
1-29844	enhancer
1-42204	enhancer
1-21469	promoter
1-107708	enhancer
1-4956	enhancer
1-97621	enhancer
1-101122	enhancer
1-6522	enhancer
1-4950	enhancer
1-78441	enhancer
1-64429	enhancer
1-26889	enhancer
1-108551	enhancer
1-56194	enhancer
1-56786	enhancer
1-56785	enhancer
1-100480	enhancer
1-108550	enhancer
1-43978	enhancer
1-62531	enhancer
1-38726	enhancer
1-51882	enhancer
1-64430	enhancer
1-66437	promoter
1-27758	enhancer
1-21362	enhancer
1-21364	enhancer
1-57435	enhancer
1-45786	enhancer
1-12298	enhancer
1-5916	promoter
1-33760	enhancer
1-5915	promoter
1-86019	promoter
1-21363	enhancer
1-11822	enhancer
1-104613	enhancer
1-56195	enhancer
1-94896	enhancer
1-93964	enhancer
1-22726	enhancer
1-34315	enhancer
1-56193	enhancer
1-21361	enhancer
1-26888	enhancer
1-33759	enhancer
1-45787	enhancer
1-81118	enhancer
1-97622	enhancer
1-41061	promoter
1-58679	enhancer
1-83062	enhancer
1-109464	enhancer
1-5153	enhancer
1-12132	enhancer
1-43851	enhancer
1-28042	enhancer
1-110372	enhancer
1-91254	enhancer
1-89739	enhancer
1-40831	enhancer
1-103152	enhancer
1-5046	enhancer
1-82635	enhancer
1-26811	enhancer
1-78867	enhancer
1-40830	enhancer
1-36315	enhancer
1-10390	enhancer
1-68661	enhancer
1-96626	enhancer
1-29564	enhancer
1-80775	enhancer
1-10391	enhancer
1-36314	enhancer
1-68662	enhancer
1-82633	enhancer
1-58680	enhancer
1-43852	enhancer
1-89738	enhancer
1-84421	enhancer
1-41277	enhancer
1-77840	enhancer
1-28043	enhancer
1-11657	enhancer
1-16340	enhancer
1-12310	enhancer
1-82634	enhancer
1-62613	enhancer
1-78868	enhancer
1-16339	enhancer
1-25210	enhancer
1-109474	enhancer
1-15347	enhancer
1-35775	enhancer
1-10392	enhancer
1-25950	enhancer
1-104544	enhancer
1-1731	promoter
1-95579	promoter
1-45769	enhancer
1-12311	enhancer
1-62612	enhancer
1-51875	enhancer
1-16338	enhancer
1-69825	enhancer
1-78866	enhancer
1-77353	enhancer
1-102130	enhancer
1-68663	enhancer
1-17144	enhancer
1-33249	enhancer
1-53601	enhancer
1-34137	enhancer
1-76071	enhancer
1-34641	enhancer
1-9617	enhancer
1-95837	enhancer
1-58653	enhancer
1-23712	enhancer
1-76576	enhancer
1-32936	enhancer
1-22275	enhancer
1-4622	enhancer
1-34138	enhancer
1-73675	enhancer
1-39133	enhancer
1-79958	enhancer
1-63348	enhancer
1-34642	enhancer
1-34395	promoter
1-76070	enhancer
1-85944	enhancer
1-4623	enhancer
1-89896	enhancer
1-84108	enhancer
1-76072	enhancer
1-34522	enhancer
1-34394	promoter
1-43763	enhancer
1-26558	enhancer
1-78765	enhancer
1-82811	enhancer
1-93544	enhancer
1-34521	enhancer
1-71957	enhancer
1-59564	enhancer
1-98905	enhancer
1-34520	enhancer
1-20949	promoter
1-34136	enhancer
1-13659	promoter
1-27112	enhancer
1-78990	enhancer
1-109670	enhancer
1-13940	enhancer
1-2252	enhancer
1-61976	enhancer
1-61975	enhancer
1-26165	enhancer
1-53600	enhancer
1-22276	enhancer
1-109669	enhancer
1-97159	enhancer
1-84109	enhancer
1-27111	enhancer
1-43617	enhancer
1-98903	enhancer
1-69684	enhancer
1-22277	enhancer
1-98904	enhancer
1-108619	enhancer
1-26557	enhancer
1-60556	enhancer
1-20548	enhancer
1-41007	enhancer
1-105075	enhancer
1-41008	enhancer
1-35180	enhancer
1-110596	enhancer
1-20288	enhancer
1-71610	enhancer
1-20289	enhancer
1-78745	enhancer
1-27867	promoter
1-97081	enhancer
1-27866	promoter
1-81535	enhancer
1-105073	enhancer
1-42960	enhancer
1-81536	enhancer
1-71612	enhancer
1-74782	enhancer
1-38679	enhancer
1-49885	enhancer
1-101628	enhancer
1-15383	enhancer
1-19531	enhancer
1-13399	enhancer
1-1280	enhancer
1-78747	enhancer
1-9110	enhancer
1-42962	enhancer
1-42961	enhancer
1-85993	enhancer
1-37380	enhancer
1-105074	enhancer
1-12407	enhancer
1-101623	enhancer
1-81538	enhancer
1-88023	enhancer
1-15384	enhancer
1-94614	promoter
1-97082	enhancer
1-16254	enhancer
1-37382	enhancer
1-6178	enhancer
1-102386	enhancer
1-95699	enhancer
1-61185	enhancer
1-71611	enhancer
1-81537	enhancer
1-41009	enhancer
1-41256	enhancer
1-20287	enhancer
1-13398	enhancer
1-12408	enhancer
1-37381	enhancer
1-9573	enhancer
1-24896	enhancer
1-49887	enhancer
1-60555	enhancer
1-61186	enhancer
1-93692	enhancer
1-63185	enhancer
1-84515	enhancer
1-81539	enhancer
1-49886	enhancer
1-62177	enhancer
1-30148	enhancer
1-93691	enhancer
1-101624	enhancer
1-77687	enhancer
1-78746	enhancer
1-62178	enhancer
1-5123	enhancer
1-76098	promoter
1-5125	enhancer
1-44720	enhancer
1-89282	enhancer
1-84354	promoter
1-60731	enhancer
1-90817	enhancer
1-97072	enhancer
1-110070	enhancer
1-69004	enhancer
1-90395	enhancer
1-32271	promoter
1-14489	enhancer
1-80065	enhancer
1-35425	enhancer
1-28781	enhancer
1-81482	enhancer
1-61634	enhancer
1-28784	enhancer
1-75646	enhancer
1-11336	enhancer
1-45771	enhancer
1-81632	enhancer
1-24886	enhancer
1-17244	enhancer
1-7717	promoter
1-76100	promoter
1-99797	enhancer
1-97681	enhancer
1-11335	enhancer
1-7123	enhancer
1-15378	enhancer
1-7150	enhancer
1-91596	promoter
1-85330	enhancer
1-28783	enhancer
1-35871	enhancer
1-108403	enhancer
1-45770	enhancer
1-41108	enhancer
1-107724	promoter
1-45772	enhancer
1-71589	enhancer
1-15705	promoter
1-5124	enhancer
1-68837	enhancer
1-81633	enhancer
1-15379	enhancer
1-110381	enhancer
1-84441	enhancer
1-35872	enhancer
1-5126	enhancer
1-28782	enhancer
1-99798	enhancer
1-89283	enhancer
1-43837	enhancer
1-71634	enhancer
1-7151	enhancer
1-7149	enhancer
1-17245	enhancer
1-76099	promoter
1-75647	enhancer
1-19857	enhancer
1-7718	promoter
1-54436	enhancer
1-90816	enhancer
1-99799	enhancer
1-91598	promoter
1-58891	enhancer
1-70758	enhancer
1-84357	promoter
1-105283	enhancer
1-84402	enhancer
1-24935	enhancer
1-15616	enhancer
1-43836	enhancer
1-15696	enhancer
1-9607	enhancer
1-15697	enhancer
1-44166	enhancer
1-67652	enhancer
1-3605	enhancer
1-31977	enhancer
1-4244	promoter
1-82128	enhancer
1-28206	enhancer
1-82127	enhancer
1-22624	enhancer
1-82314	enhancer
1-89320	enhancer
1-71679	enhancer
1-90059	enhancer
1-89321	enhancer
1-6177	enhancer
1-52368	enhancer
1-52302	enhancer
1-23214	promoter
1-12803	enhancer
1-49784	promoter
1-86470	enhancer
1-67653	enhancer
1-100789	enhancer
1-104583	enhancer
1-40816	enhancer
1-93051	enhancer
1-34405	enhancer
1-22625	enhancer
1-21111	enhancer
1-4500	enhancer
1-100788	enhancer
1-78539	enhancer
1-38441	enhancer
1-73978	enhancer
1-35232	enhancer
1-80111	enhancer
1-25419	promoter
1-21072	enhancer
1-25242	enhancer
1-40817	enhancer
1-13732	enhancer
1-34404	enhancer
1-4501	enhancer
1-108412	enhancer
1-37228	enhancer
1-21112	enhancer
1-16889	promoter
1-95505	enhancer
1-57349	promoter
1-31298	enhancer
1-29352	enhancer
1-69842	enhancer
1-12423	enhancer
1-28205	enhancer
1-78541	enhancer
1-95506	enhancer
1-83341	enhancer
1-94728	enhancer
1-104584	enhancer
1-73977	enhancer
1-37227	enhancer
1-78540	enhancer
