id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	term_name_final	padj_final	fold_enrichment_final	dataset
GO:0072537	fibroblast activation	0.00228633908835739	30	2.45076825672693	1.24472847447714e-05	0.000758823358884954	419880	9	27	1.85768398268398	0.0404589436411231	0.224605130635037	fibroblast activation	0.000758823358884954	2.45076825672693	mouse_specific
GO:0030041	actin filament polymerization	0.0153563968283844	123	1.49602006449609	1.38113718378101e-05	0.000834257542937081	206647	34	164	1.15538881849857	0.200753828476352	0.514598284756284	actin filament polymerization	0.000834257542937081	1.49602006449609	mouse_specific
GO:0042398	modified amino acid biosynthetic process	0.00327104573501206	38	2.16979454685925	1.44213164415397e-05	0.000860970356835952	224476	10	43	1.29605859257022	0.232383988544977	0.530139641706883	modified amino acid biosynthetic process	0.000860970356835952	2.16979454685925	mouse_specific
GO:0120305	regulation of pigmentation	0.002422862544059	31	2.38976144896039	1.45151442297677e-05	0.000860970356835952	350338	7	16	2.43821022727273	0.0150103450518367	0.119646624480984	regulation of pigmentation	0.000860970356835952	2.38976144896039	mouse_specific
GO:0043605	amide catabolic process	0.0019656467747487	27	2.56554666914608	1.51530875268356e-05	0.000890785073898978	420656	5	25	1.11461038961039	0.474262090271371	0.748810935814558	amide catabolic process	0.000890785073898978	2.56554666914608	mouse_specific
GO:0015811	L-cystine transport	0.00082814155022448	16	3.60858584161379	1.68141696176618e-05	0.000979685776660929	238675	1	6	0.928841991341991	0.694782739922916	0.888613465921635	L-cystine transport	0.000979685776660929	3.60858584161379	mouse_specific
GO:0003183	mitral valve morphogenesis	0.00268760173627441	33	2.29335169153091	1.76455085072722e-05	0.00101910550887614	304900	4	15	1.48614718614719	0.276126236898827	0.582822578949956	mitral valve morphogenesis	0.00101910550887614	2.29335169153091	mouse_specific
GO:0070527	platelet aggregation	0.00594070174025433	58	1.82352565626915	1.82325876389633e-05	0.00104306841679123	300417	14	63	1.23845598845599	0.230007172009488	0.530139641706883	platelet aggregation	0.00104306841679123	1.82352565626915	mouse_specific
GO:0110076	negative regulation of ferroptosis	0.00198980431527221	27	2.53439923562753	1.86537372524869e-05	0.00104306841679123	295546	6	19	1.75991114149009	0.109607856443638	0.378934108380542	negative regulation of ferroptosis	0.00104306841679123	2.53439923562753	mouse_specific
GO:0090118	receptor-mediated endocytosis involved in cholesterol transport	0.000408913152674882	11	5.02438879562191	1.88149657919592e-05	0.00104306841679123	55145	3	6	2.78652597402597	0.0752301090636857	0.303687944865302	receptor-mediated endocytosis involved in cholesterol transport	0.00104306841679123	5.02438879562191	mouse_specific
GO:0061621	canonical glycolysis	0.00143874323558743	22	2.85601851930619	1.88525427700723e-05	0.00104306841679123	366619	4	22	1.01328217237308	0.575012877686089	0.820748469378927	canonical glycolysis	0.00104306841679123	2.85601851930619	mouse_specific
GO:0061718	glucose catabolic process to pyruvate	0.00143874323558743	22	2.85601851930619	1.88525427700723e-05	0.00104306841679123	366619	4	22	1.01328217237308	0.575012877686089	0.820748469378927	glucose catabolic process to pyruvate	0.00104306841679123	2.85601851930619	mouse_specific
GO:0048534	hematopoietic or lymphoid organ development	0.0154797631533659	123	1.48409749852225	1.94693679146726e-05	0.00106821931958503	326866	32	131	1.36135620105086	0.0376475901268773	0.220676952333879	hematopoietic or lymphoid organ development	0.00106821931958503	1.48409749852225	mouse_specific
GO:0000028	ribosomal small subunit assembly	0.000412294785313598	11	4.98317887071842	2.0266005873199e-05	0.00110273869974498	20057	4	18	1.23845598845599	0.408748061075222	0.699012268602406	ribosomal small subunit assembly	0.00110273869974498	4.98317887071842	mouse_specific
GO:0043648	dicarboxylic acid metabolic process	0.0079267180075277	72	1.69652678645737	2.05736644903734e-05	0.00111030333610343	214201	22	107	1.1458611481976	0.274723709371222	0.582822578949956	dicarboxylic acid metabolic process	0.00111030333610343	1.69652678645737	mouse_specific
GO:0016198	axon choice point recognition	0.00396566435334616	43	2.02522898890565	2.07996939025559e-05	0.00111337548499535	478640	5	9	3.09613997113997	0.0123095928065413	0.104575947146152	axon choice point recognition	0.00111337548499535	2.02522898890565	mouse_specific
GO:0008078	mesodermal cell migration	0.000493931393378103	12	4.53770490151533	2.1524960985859e-05	0.00114290599299109	32014	3	9	1.85768398268398	0.209027938132326	0.514598284756284	mesodermal cell migration	0.00114290599299109	4.53770490151533	mouse_specific
GO:0033599	regulation of mammary gland epithelial cell proliferation	0.0022438781259597	29	2.41390606607997	2.24756515068526e-05	0.00118383751616894	491027	6	18	1.85768398268398	0.087748929154416	0.331214036394685	regulation of mammary gland epithelial cell proliferation	0.00118383751616894	2.41390606607997	mouse_specific
GO:0003174	mitral valve development	0.00272542064962375	33	2.26152832183803	2.30929554617091e-05	0.00120669856158645	304900	4	17	1.31130634071811	0.364499223222939	0.653052940478445	mitral valve development	0.00120669856158645	2.26152832183803	mouse_specific
GO:0048706	embryonic skeletal system development	0.022419681626218	167	1.39126116705776	2.35942391649419e-05	0.00122291524799816	281390	49	158	1.72835155350978	4.42019763208558e-05	0.00169201053544485	embryonic skeletal system development	0.00122291524799816	1.39126116705776	mouse_specific
GO:0030705	cytoskeleton-dependent intracellular transport	0.0170941994469707	133	1.45319704916918	2.37747800339861e-05	0.00122291524799816	205511	51	216	1.31585948773449	0.0207412861908522	0.151264034513359	cytoskeleton-dependent intracellular transport	0.00122291524799816	1.45319704916918	mouse_specific
GO:0032367	intracellular cholesterol transport	0.00202635827969862	27	2.48868059819327	2.53576616338732e-05	0.00127746987997507	65366	10	30	1.85768398268398	0.0315810492091165	0.197089694779927	intracellular cholesterol transport	0.00127746987997507	2.48868059819327	mouse_specific
GO:1900029	positive regulation of ruffle assembly	0.00214239326440118	28	2.44107133113025	2.53936331474928e-05	0.00127746987997507	466377	5	17	1.63913292589763	0.175772912521742	0.478812104279333	positive regulation of ruffle assembly	0.00127746987997507	2.44107133113025	mouse_specific
GO:0036446	myofibroblast differentiation	0.00125698680788961	20	2.97180910554811	2.56009591266896e-05	0.00127746987997507	520352	4	11	2.02656434474616	0.118605988092381	0.383119951615774	myofibroblast differentiation	0.00127746987997507	2.97180910554811	mouse_specific
GO:0009084	glutamine family amino acid biosynthetic process	0.000858105995717009	16	3.48257661397077	2.56114860505329e-05	0.00127746987997507	70357	5	17	1.63913292589763	0.175772912521742	0.478812104279333	glutamine family amino acid biosynthetic process	0.00127746987997507	3.48257661397077	mouse_specific
GO:0008088	axo-dendritic transport	0.00812957290697421	73	1.67716875493297	2.59474033866206e-05	0.00128449401426699	187365	25	99	1.40733635051817	0.0427315651619753	0.227440258607776	axo-dendritic transport	0.00128449401426699	1.67716875493297	mouse_specific
GO:0061620	glycolytic process through glucose-6-phosphate	0.00147420335346836	22	2.78732056584785	2.69697290697204e-05	0.00132513952384357	366619	4	25	0.891688311688312	0.680475321067617	0.880379153843425	glycolytic process through glucose-6-phosphate	0.00132513952384357	2.78732056584785	mouse_specific
GO:0035442	dipeptide transmembrane transport	0.00137854163838489	21	2.84525398006666	3.03545062673657e-05	0.00145923134222491	219477	4	8	2.78652597402597	0.0392924425264219	0.2217904596416	dipeptide transmembrane transport	0.00145923134222491	2.84525398006666	mouse_specific
GO:0042938	dipeptide transport	0.00137854163838489	21	2.84525398006666	3.03545062673657e-05	0.00145923134222491	219477	4	8	2.78652597402597	0.0392924425264219	0.2217904596416	dipeptide transport	0.00145923134222491	2.84525398006666	mouse_specific
GO:0034135	regulation of toll-like receptor 2 signaling pathway	0.000684889200804704	14	3.81794220991632	3.03637141380335e-05	0.00145923134222491	214634	2	12	0.928841991341991	0.662360541512138	0.868548457541508	regulation of toll-like receptor 2 signaling pathway	0.00145923134222491	3.81794220991632	mouse_specific
GO:0009950	dorsal/ventral axis specification	0.00182003525215106	25	2.56555802753357	3.06148969385024e-05	0.00146064116987754	91957	7	13	3.00087412587413	0.0037086189905449	0.0478775439877404	dorsal/ventral axis specification	0.00146064116987754	2.56555802753357	mouse_specific
GO:1903575	cornified envelope assembly	0.000686120533587259	14	3.81109041467797	3.09498848311003e-05	0.00146600030020118	169937	1	7	0.796150278293135	0.749565325064957	0.914083737771379	cornified envelope assembly	0.00146600030020118	3.81109041467797	mouse_specific
GO:0051454	intracellular pH elevation	0.00138232175448544	21	2.8374733093615	3.15497905964985e-05	0.0014837415806239	225460	3	10	1.67191558441558	0.261131956588721	0.562411776964389	intracellular pH elevation	0.0014837415806239	2.8374733093615	mouse_specific
GO:0010960	magnesium ion homeostasis	0.00138466053135341	21	2.83268064228597	3.23102509664091e-05	0.00150821714112196	202662	6	19	1.75991114149009	0.109607856443638	0.378934108380542	magnesium ion homeostasis	0.00150821714112196	2.83268064228597	mouse_specific
GO:0035905	ascending aorta development	0.00138532227829667	21	2.8313275147245	3.25283769804554e-05	0.00150821714112196	367688	3	5	3.34383116883117	0.0433186640786985	0.227440258607776	ascending aorta development	0.00150821714112196	2.8313275147245	mouse_specific
GO:0048562	embryonic organ morphogenesis	0.04718286602095	317	1.25486376150545	3.48232358715158e-05	0.00160332996488154	234484	103	347	1.65424884913358	5.01589097429191e-08	5.41387314339966e-06	embryonic organ morphogenesis	0.00160332996488154	1.25486376150545	mouse_specific
GO:0098743	cell aggregation	0.00459046678061884	47	1.91232913697963	3.55779350566785e-05	0.00162670225286924	279083	11	27	2.27050264550265	0.00470868371090204	0.0558537463741303	cell aggregation	0.00162670225286924	1.91232913697963	mouse_specific
GO:1905337	positive regulation of aggrephagy	0.000365594034423827	10	5.10884271830003	3.87335204800629e-05	0.0017587689575223	52046	3	6	2.78652597402597	0.0752301090636857	0.303687944865302	positive regulation of aggrephagy	0.0017587689575223	5.10884271830003	mouse_specific
GO:0031644	regulation of nervous system process	0.0239252699903922	175	1.36616399204597	3.90715008956944e-05	0.00176196412258392	320897	54	165	1.82390791027155	3.2042319917231e-06	0.000186696136579689	regulation of nervous system process	0.00176196412258392	1.36616399204597	mouse_specific
GO:0072359	circulatory system development	0.147146663704015	892	1.1322336757457	4.15057178409397e-05	0.00185900439635882	264240	316	1284	1.37156107132743	3.79464539126276e-10	9.9935781024296e-08	circulatory system development	0.00185900439635882	1.1322336757457	mouse_specific
GO:0031641	regulation of myelination	0.00825684285904398	73	1.65131708369528	4.18104666007631e-05	0.00186000075742854	215129	23	61	2.10131466893762	0.000208026119533825	0.00575480660088532	regulation of myelination	0.00186000075742854	1.65131708369528	mouse_specific
GO:0048538	thymus development	0.00797078687902212	71	1.66371443468196	4.21833822622669e-05	0.00186399589808567	383140	15	61	1.37042261017671	0.119563190927397	0.384376977082998	thymus development	0.00186399589808567	1.66371443468196	mouse_specific
GO:1902775	mitochondrial large ribosomal subunit assembly	0.000168192126198708	7	7.77345363295677	4.34222838422025e-05	0.00189982095101703	34613	3	7	2.38845083487941	0.114512707315529	0.378934108380542	mitochondrial large ribosomal subunit assembly	0.00189982095101703	7.77345363295677	mouse_specific
GO:0072175	epithelial tube formation	0.0200011000409803	150	1.40074477163248	4.35712277648195e-05	0.00189982095101703	326452	47	165	1.58747540338449	0.000560532130603771	0.0127260122341215	epithelial tube formation	0.00189982095101703	1.40074477163248	mouse_specific
GO:0007275	multicellular organism development	0.478914256304102	2708	1.05611820246745	4.40914505218646e-05	0.00190985598839445	248202	1154	5041	1.27579883912953	3.60756274647841e-25	7.91739770760462e-22	multicellular organism development	0.00190985598839445	1.05611820246745	mouse_specific
GO:0061615	glycolytic process through fructose-6-phosphate	0.00163930883810294	23	2.62052730246823	4.54091080391116e-05	0.00195407560346086	352238	5	32	0.870789366883117	0.704247614166776	0.889941590315211	glycolytic process through fructose-6-phosphate	0.00195407560346086	2.62052730246823	mouse_specific
GO:0001502	cartilage condensation	0.00450736768159296	46	1.90614738840565	4.60286286678007e-05	0.00196787331914805	284739	10	22	2.5332054309327	0.00268668808848683	0.0390489059041882	cartilage condensation	0.00196787331914805	1.90614738840565	mouse_specific
GO:0150146	cell junction disassembly	0.00518559522096027	51	1.83693249073123	4.66727955212151e-05	0.00198253990781729	253071	11	38	1.61325187969925	0.0655335733662662	0.288890156822463	cell junction disassembly	0.00198253990781729	1.83693249073123	mouse_specific
GO:0001780	neutrophil homeostasis	0.00359473479533755	39	2.02637297468126	4.81383110130465e-05	0.00203168358788396	263027	8	32	1.39326298701299	0.203698975884663	0.514598284756284	neutrophil homeostasis	0.00203168358788396	2.02637297468126	mouse_specific
GO:0001890	placenta development	0.0188079842775272	142	1.41015783411174	5.09629557003076e-05	0.00213719809127914	204088	52	199	1.456274880898	0.00247746725812469	0.0364913745581497	placenta development	0.00213719809127914	1.41015783411174	mouse_specific
GO:0090461	intracellular glutamate homeostasis	0.00121729143402991	19	2.9152826512792	5.16040279555315e-05	0.00215038556999506	209224	3	7	2.38845083487941	0.114512707315529	0.378934108380542	intracellular glutamate homeostasis	0.00215038556999506	2.9152826512792	mouse_specific
GO:0071695	anatomical structure maturation	0.03237263893497	226	1.3039230688239	5.52465171225752e-05	0.00228769225619519	229901	80	316	1.41089922735492	0.000607334225509708	0.0134184179219997	anatomical structure maturation	0.00228769225619519	1.3039230688239	mouse_specific
GO:0070229	negative regulation of lymphocyte apoptotic process	0.00582419839584307	55	1.76379522386162	6.89814991234103e-05	0.00283590155441721	348171	11	48	1.27715773809524	0.232502802732534	0.530139641706883	negative regulation of lymphocyte apoptotic process	0.00283590155441721	1.76379522386162	mouse_specific
