id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0015605	organophosphate ester transmembrane transporter activity	0.0033464701669945	82	1.28350692744359	0.0163335293465174	0.0562089624626871	75831	36	45	1.22925675675676	0.0224027493668761	0.127533723805409
GO:0046030	inositol trisphosphate phosphatase activity	0.00132129051401924	37	1.46681292914059	0.0163571054785597	0.0562089624626871	102607	12	13	1.41837318087318	0.029919559440665	0.158842604895665
GO:0098641	cadherin binding involved in cell-cell adhesion	0.00202612904300685	53	1.37018778042825	0.0164246073972175	0.0563384899831962	62427	18	18	1.53657094594595	0.000436607866020045	0.00593661055235888
GO:0005159	insulin-like growth factor receptor binding	0.00171730836265124	46	1.40307494452287	0.01676102690099	0.0573882986283896	104852	13	16	1.24846389358108	0.135175061660183	0.369726290213815
GO:0015932	nucleobase-containing compound transmembrane transporter activity	0.00391160539116464	94	1.25876349601388	0.0170829712165894	0.0583848383351791	75142	41	53	1.18866809026007	0.0382298208501376	0.188647469427587
GO:0016504	peptidase activator activity	0.00400544658763629	96	1.2554274219082	0.0171217455688579	0.0584117312728185	100684	43	56	1.17986697635135	0.0414202436525982	0.201244885612881
GO:0016289	acyl-CoA hydrolase activity	0.00111235083914588	32	1.50688293241737	0.0173539299874188	0.0590971669841829	26185	17	25	1.04486824324324	0.470140170480518	0.730727732079094
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	0.00340468081344935	83	1.27694740945926	0.0175793533972942	0.0596498705940503	77511	39	47	1.27502695514664	0.0055953445958165	0.0461394661520702
GO:0019914	cyclin-dependent protein kinase regulator activity	0.00340468081344935	83	1.27694740945926	0.0175793533972942	0.0596498705940503	77511	39	47	1.27502695514664	0.0055953445958165	0.0461394661520702
GO:0046976	histone H3K27 methyltransferase activity	0.000737635886737317	23	1.63326675055982	0.0176960701705701	0.0599383021906408	271932	5	5	1.53657094594595	0.116710196415022	0.338836054108128
GO:0035673	oligopeptide transmembrane transporter activity	0.00124290132963224	35	1.47503631986509	0.017731823151671	0.05994233082757	125402	9	12	1.15242820945946	0.348756562539925	0.633189148127242
GO:0016854	racemase and epimerase activity	0.00137286564240817	38	1.44986271822766	0.0177606906155763	0.05994233082757	95284	12	16	1.15242820945946	0.291407640125928	0.585915361529792
